segment_id,entity,label
26,the saffron party,ORG
26,CWC,ORG
26,Congress,ORG
26,India,GPE
26,today,DATE
26,Sidraaya,PERSON
26,nearly 50,CARDINAL
26,between May 2023 to November 2025,DATE
26,BJP,ORG
26,the Sidraaya Sarcara,LOC
26,Congress,ORG
26,Karnataka,GPE
26,MLA Raju Kag,PERSON
26,North Karnataka,GPE
26,Andhra Pradesh,ORG
26,Nine,CARDINAL
26,35,CARDINAL
26,Chhatur,GPE
26,Modi,PERSON
26,two,CARDINAL
26,20-year,DATE
26,six,CARDINAL
26,2017,DATE
26,Pulsar,GPE
26,Dip,PERSON
26,Super Six,EVENT
26,Talva Rajni,ORG
26,Kandita,GPE
26,75,DATE
26,India,GPE
26,Today,DATE
26,India,GPE
26,India,GPE
26,Today,DATE
26,India,GPE
26,today,DATE
26,first,ORDINAL
27,India,GPE
27,today,DATE
27,BJP,ORG
27,Thailand,GPE
27,Rajnik Khan's,PERSON
27,75th,ORDINAL
27,Padyapa,NORP
27,decades,DATE
27,Raji Kant,PERSON
27,today,DATE
27,Rajnikant,PERSON
27,Shaw,ORG
27,Mulum Malarum,ORG
27,Aalapidan,PERSON
27,Talpati,ORG
27,Enderan,PRODUCT
28,75th,ORDINAL
28,Taliva,ORG
28,Kant,PERSON
28,Today,DATE
28,Rajni,PERSON
28,75,CARDINAL
28,Kaliva,ORG
28,God,PERSON
28,Talib,ORG
28,only one,CARDINAL
28,Tamil Nad,PERSON
28,Chennai,ORG
28,Parappa,PERSON
28,Kasi,PERSON
28,one,CARDINAL
28,second,ORDINAL
28,Rajini,PERSON
28,Parapa,NORP
28,Nilburi,GPE
28,berserk,GPE
28,Rajni,NORP
28,Taliva,ORG
28,Narendra Modi,PERSON
28,the years,DATE
28,another year,DATE
28,Anaga Queser,ORG
28,India,GPE
28,today,DATE
28,Tamil Nadu,FAC
28,one,CARDINAL
28,Rajikhan,PERSON
28,the years,DATE
28,Kamal Hassan,PERSON
28,Kant,PERSON
28,the 1970s,DATE
28,Kamill Hassan,PERSON
28,Khan,PERSON
28,first,ORDINAL
28,Rajni,NORP
28,Rajny,PERSON
28,Salman Khan,PERSON
28,one,CARDINAL
28,Rajni,NORP
28,2000,DATE
28,Shivaji,PERSON
28,millions,CARDINAL
28,Tamil,PERSON
28,80s,DATE
28,Amitab Bachan,ORG
28,Rajni,NORP
28,Rajnikant,PERSON
28,Rajni,ORG
28,Shivaji,GPE
28,Rajni,ORG
28,Kant,PERSON
28,Talivver,ORG
28,Hanuman G,PERSON
28,Rajasthan,GPE
28,Wednesday,DATE
28,Hundreds,CARDINAL
29,Rati village,GPE
29,Congress,ORG
29,Dune Ethanol Private Limited,ORG
29,Rati Kira,FAC
29,Tuesday,DATE
29,2 days,DATE
29,Gulam Nabi,PERSON
29,India,GPE
29,today,DATE
29,The India Today,ORG
29,50 years,DATE
29,the National Stock Exchanges,ORG
29,India,GPE
29,two,CARDINAL
29,India,GPE
29,the national stock exchange,ORG
29,Mumbai,GPE
29,Arun Puri,PERSON
29,India,GPE
29,today,DATE
29,Kalipuri,GPE
29,India,GPE
29,India,GPE
29,This afternoon,TIME
29,the National Stock Exchange,ORG
29,India,GPE
29,Today,DATE
29,50 years,DATE
29,NYSE,ORG
29,India,GPE
29,two,CARDINAL
29,India,GPE
29,50-year,DATE
29,India,GPE
29,Today,DATE
29,Today,DATE
29,the Indire Day Group,FAC
29,1975,DATE
29,India,GPE
29,every single day,DATE
29,India,GPE
29,50 remarkable years,DATE
29,today,DATE
29,India,GPE
29,India,GPE
29,today,DATE
29,India,GPE
29,50 years,DATE
29,India,GPE
29,today,DATE
29,AI,GPE
29,12 seconds,TIME
29,11,CARDINAL
29,India,GPE
29,today,DATE
29,NYSE,ORG
29,India,GPE
30,Mapuri,PERSON
30,Nifty,NORP
30,"26,000",CARDINAL
30,first,ORDINAL
30,5 days,DATE
30,Business Today,ORG
30,2025,DATE
31,Bureau Report,ORG
31,Business Today TV,ORG
31,Indigo Airlines,ORG
31,India,GPE
31,FDTL,ORG
31,India,GPE
31,DGCA,ORG
31,recent days,DATE
31,hundreds even thousands,CARDINAL
31,Indigo,ORG
31,over 65%,PERCENT
31,India,GPE
31,first,ORDINAL
31,DGCA,ORG
31,two,CARDINAL
31,first,ORDINAL
31,July,DATE
31,second,ORDINAL
31,1st November,DATE
31,the 1st,DATE
31,November,DATE
31,Indigo,ORG
31,first,ORDINAL
31,Indigo,ORG
31,Airbus,ORG
31,A320,PRODUCT
31,"2,422",CARDINAL
31,"only 2,357",CARDINAL
31,first,ORDINAL
31,Indigos,GPE
31,FDTL,ORG
31,DGCA,ORG
31,Indigo,ORG
31,A320,PRODUCT
32,10th February 2026,DATE
32,Karnataka,GPE
32,Congress,ORG
32,BJP,ORG
32,the Grand Old Party,FAC
32,meme fest,ORG
32,Chalavadi Naran Swami,PERSON
32,the saffron party,ORG
32,Congress,ORG
32,Sagay Raj Bureau,ORG
32,India,GPE
32,today,DATE
32,India,GPE
32,Today,DATE
32,100 million,CARDINAL
32,N. Co-owered,PERSON
32,Galaxy Health Insurance,ORG
32,Kalyan,PERSON
33,the big year end,DATE
33,Durandhar,ORG
33,Durandanda,ORG
33,a very chilly,DATE
33,winter afternoon,TIME
33,Vijay Chalk,PERSON
33,Delhi,GPE
33,Durand,NORP
34,first,ORDINAL
34,Indigo,ORG
34,DGCA,ORG
34,four,CARDINAL
34,Lutra,ORG
34,Bangkok,GPE
34,India,GPE
34,Second,ORDINAL
34,Sans,NORP
34,2 days,DATE
34,Ranurat,NORP
34,Takur,PERSON
34,TMC,ORG
34,Shogata Roy,PERSON
34,BJP,ORG
34,Shogata,ORG
35,India,GPE
35,today,DATE
35,Rahul Gandhi,PERSON
35,Kiran Viji,PERSON
35,India,GPE
35,today,DATE
35,50th,ORDINAL
35,ITG,LOC
35,NYSE,ORG
35,one,CARDINAL
35,One,CARDINAL
35,two,CARDINAL
35,Durandar,ORG
35,Islamophobic,ORG
35,Singh star,ORG
35,Durandhar,ORG
35,India,GPE
35,Pakistan,GPE
35,Anupama Chopra's,ORG
35,hours,TIME
35,Bollywood,ORG
35,Ritik Roshan,PERSON
35,Akshaiakumar Madhur Bandharakar,PERSON
35,Smitty Rani,PERSON
35,Bollywood,PERSON
35,India,GPE
35,six,CARDINAL
35,Gulf,LOC
35,UAE,GPE
35,Qatar,GPE
35,Saudi Arabia,GPE
35,Kuwait,GPE
35,one,CARDINAL
35,India,GPE
35,today,DATE
35,Durand,NORP
35,the weekend,DATE
35,first,ORDINAL
35,Durandar,ORG
35,the last one week,DATE
35,this evening,TIME
35,Kal Nhata,PERSON
35,Wati Chhatui,PERSON
35,Rakkesh Bedi,ORG
35,Ashutto,ORG
35,two,CARDINAL
35,Bollywood,ORG
35,one,CARDINAL
35,Ashoto,PERSON
35,Koma Nhatra,ORG
35,first,ORDINAL
35,Kashmir,LOC
35,Twitter,PERSON
35,the last few hours,TIME
35,Christianity,NORP
35,Hitler,PERSON
35,Hindu Muslim,NORP
35,first,ORDINAL
35,Kerala,GPE
35,Kashmir,LOC
35,one,CARDINAL
35,Kl Nahhata,ORG
35,one,CARDINAL
35,one,CARDINAL
35,today,DATE
35,Anupama Chopra,ORG
35,a couple of days,DATE
35,Ashto,ORG
35,Adityhar,WORK_OF_ART
35,Swati,GPE
35,Indian,NORP
35,Durant,PERSON
35,the Indian Express Investigative Bureau,ORG
35,IC814,NORP
35,one,CARDINAL
35,Islamophobic,ORG
35,anti-Indian,NORP
35,Muslim,NORP
35,one,CARDINAL
35,one,CARDINAL
35,one,CARDINAL
35,Pakistan,GPE
35,Pakistan,GPE
35,four,CARDINAL
35,Cargill,ORG
35,IC814,NORP
35,Pahel Gao,PERSON
35,Bala,PERSON
35,Pakistan,GPE
35,India,GPE
35,India,GPE
35,India,GPE
35,Pakistan,GPE
35,Acho,PERSON
35,ACU,ORG
36,Islamophobic,ORG
36,Priti,GPE
36,two,CARDINAL
37,Parana,PERSON
37,Parjana,PERSON
37,Gujarat,GPE
37,2007,DATE
37,Baras,PERSON
38,Padma,GPE
38,Movie,NORP
38,second,ORDINAL
38,2014,DATE
38,democrat,NORP
39,Tandav,LOC
39,Uttar Pradesh,ORG
40,one,CARDINAL
40,Koma Nahata,PERSON
40,a Ritik Roshan,PERSON
40,one,CARDINAL
40,Twitter,PERSON
41,Ritik Roshan,PERSON
41,Kuml,PERSON
43,today,DATE
43,Rakkesh Bedi,ORG
43,Durander,PERSON
43,first,ORDINAL
43,Rakkesh Bedi,ORG
43,Koma Lhata,ORG
43,Rakkesh,ORG
43,one,CARDINAL
43,today,DATE
43,Adita,ORG
43,one,CARDINAL
43,two two and a half hours,DATE
43,Serbia,GPE
43,today,DATE
43,last year,DATE
43,Raj,PERSON
43,the second half,DATE
44,half,CARDINAL
44,India,GPE
44,Pakistani,NORP
44,one day,DATE
46,five,CARDINAL
46,Durand,NORP
46,Durand,GPE
46,India,GPE
46,today,DATE
46,Swati,GPE
46,Ashoto,PERSON
46,Swati,GPE
46,KL,PERSON
46,Ashotosh,PERSON
46,today,DATE
46,Juu a Shah Ruk Khan,PERSON
46,Amir Khan,PERSON
47,Swati,GPE
47,Nahata,PERSON
47,Ritik,ORG
48,second,ORDINAL
48,Fritic,ORG
49,Amir Khan,PERSON
50,India,GPE
50,India India,FAC
50,India,GPE
50,India,GPE
50,Asha,PERSON
50,today,DATE
50,Parukon,PERSON
51,today,DATE
51,Ashoto,PERSON
51,Ashotosh,PERSON
51,Durand,NORP
52,first,ORDINAL
52,2013,DATE
52,the last 13 14 years,DATE
52,one day,DATE
52,"3,700",CARDINAL
52,"3,700",CARDINAL
52,Twitter,PERSON
52,second,ORDINAL
52,the last 10 years,DATE
53,the millions of dollars,MONEY
53,Twitter,PERSON
53,second,ORDINAL
53,Kla >>,PERSON
53,Turandan,GPE
53,Hindi,GPE
53,the first week,DATE
53,more than 170,CARDINAL
53,the second week,DATE
53,almost 170,CARDINAL
53,India,GPE
53,first,ORDINAL
53,Hindi,GPE
53,Monday,DATE
53,Tuesday,DATE
53,Monday,DATE
53,Tuesday,DATE
53,Monday,DATE
53,Thursday,DATE
54,Swati Ashotosh,FAC
54,Google,ORG
54,Delhi,GPE
55,Putin,PERSON
55,India,GPE
55,IndiaRussia,ORG
55,India,GPE
55,Today,DATE
55,Putin,PERSON
55,India,GPE
55,India,GPE
55,Today,DATE
55,India,GPE
56,Amazon,ORG
56,Blinket,GPE
56,Sana,PERSON
56,25,CARDINAL
56,11,CARDINAL
56,Mumbai,GPE
56,28,CARDINAL
56,21,CARDINAL
56,27,DATE
56,15,CARDINAL
56,Bangaluru,PERSON
56,26,CARDINAL
56,15,CARDINAL
56,28,CARDINAL
56,22,CARDINAL
56,28,CARDINAL
56,13,CARDINAL
56,India,GPE
56,Today,DATE
56,100 million,CARDINAL
57,AQI,ORG
57,one day,DATE
57,Delhi,GPE
57,Rahul Gandhi,PERSON
57,Kiran Rajigu,PERSON
57,the day one,DATE
57,Rahul Gandhi G. Government,PERSON
57,BAC,ORG
57,days,DATE
57,AQI,ORG
57,Indian,NORP
57,Delhi,GPE
57,India,GPE
57,India,GPE
57,today,DATE
57,IQ Air,ORG
57,WH,ORG
57,the Rajya Sabha,ORG
57,India,GPE
57,Vardhan Singh,PERSON
57,WH,ORG
57,India,GPE
57,annual,DATE
57,130th Indian,NORP
57,12,CARDINAL
57,Loi Road,FAC
57,one,CARDINAL
57,Raja Sabha MP Manoja,ORG
57,Bihar,GPE
57,Kjasi Yadav,ORG
57,Sanjay Yadav,PERSON
57,Laluji,ORG
57,Kju Gi,PERSON
58,Two,CARDINAL
58,Maharashtra,NORP
59,three,CARDINAL
59,two,CARDINAL
59,three,CARDINAL
59,five,CARDINAL
59,three,CARDINAL
59,two,CARDINAL
60,two,CARDINAL
60,2010,DATE
60,Number two,CARDINAL
60,past 18 months,DATE
60,Almost every second night,TIME
61,L,ORG
61,Bihar,GPE
61,5 years,DATE
61,"10,000",CARDINAL
61,two,CARDINAL
61,Bihar,GPE
61,one,CARDINAL
61,manoji,PERSON
61,Shivanari,ORG
61,Rohini,NORP
61,Tjasu,ORG
62,Sivan G,PERSON
62,9:00 p.m.,TIME
62,Saturdays,DATE
62,8:00 p.m.,TIME
62,Sundays,DATE
62,Manoja,PERSON
63,Bihar,GPE
63,RJD,PERSON
63,today,DATE
63,The India Today,ORG
63,50 years,DATE
63,India,GPE
63,today,DATE
63,NSC,ORG
63,the National Stock Exchange,ORG
63,Mumbai,GPE
63,Arun Puri,PERSON
63,India,GPE
63,today,DATE
63,Kalipuri,GPE
63,India,GPE
63,India,GPE
63,This afternoon,TIME
63,the National Stock Exchange,ORG
63,India,GPE
63,Today,DATE
63,50 years,DATE
63,NC,GPE
63,India,GPE
63,two,CARDINAL
63,India,GPE
63,50-year,DATE
63,India,GPE
63,Today,DATE
63,Today,DATE
63,the India Day Group,FAC
63,1975,DATE
63,India,GPE
63,every single day,DATE
63,NYSE,ORG
63,India,GPE
63,50 remarkable years,DATE
63,today,DATE
63,India,GPE
63,India,GPE
63,today,DATE
63,India,GPE
63,50 years,DATE
63,India,GPE
63,today,DATE
63,AI,GPE
63,12 seconds,TIME
63,11,CARDINAL
64,India,GPE
64,today,DATE
64,NYSE,ORG
64,India,GPE
64,Muri,PERSON
64,"26,000",CARDINAL
64,first,ORDINAL
64,5 days,DATE
64,Business Today,ORG
64,2025,DATE
64,Bureau Report,ORG
64,Business Today TV,ORG
64,India,GPE
64,Today,DATE
64,100 million,CARDINAL
64,India,GPE
64,Today,DATE
64,100 million,CARDINAL
64,India,GPE
64,Today,DATE
64,100 million,CARDINAL
64,Adani,ORG
64,Century Ply Club,ORG
64,Hint Thermals for All Co.,ORG
64,Vizy,PERSON
65,India,GPE
65,Today,DATE
65,Vizy,PERSON
65,evening,TIME
65,BJP,ORG
65,DMK,ORG
65,Tamil Nad,PERSON
65,BJP,ORG
65,DMK,ORG
65,anti-Satan Dharm,ORG
65,DMK,ORG
65,BJP,ORG
65,Barbrey,PERSON
65,Tamil Nad,PERSON
65,56,CARDINAL
65,Supreme Court,ORG
65,Supreme Court,ORG
65,Tamil Nad,PERSON
65,the Tamil Nadh,FAC
65,India,GPE
65,one,CARDINAL
65,India,GPE
65,anti-sanatan,NORP
65,BJP,ORG
65,Stalin,PERSON
65,BNK,ORG
65,56,CARDINAL
65,India,GPE
65,first,ORDINAL
65,Swaminatan,PERSON
65,the sixth century,DATE
65,Thiru Paran,ORG
65,Subramanya Swami,PERSON
65,Maduray,GPE
65,BJP,ORG
65,DNK,ORG
65,India,GPE
65,India,GPE
65,first,ORDINAL
65,Lutra,ORG
65,Bangkok Bangkok,ORG
65,India,GPE
65,Indigo,ORG
65,DGCA,ORG
65,four,CARDINAL
65,India,GPE
65,today,DATE
65,Rahul Gandhi,PERSON
65,Kiran Jiu,PERSON
65,Anorak,PERSON
65,tako,PRODUCT
65,Lok Sabha,PERSON
65,DMK,ORG
65,anti-Hindu,NORP
65,More than 50,CARDINAL
65,India,GPE
65,Today,DATE
65,50th,ORDINAL
65,India,GPE
65,Today,DATE
65,NSE,ORG
65,Tamil Nad,PERSON
65,BJP,ORG
65,DMK,ORG
65,More than 50,CARDINAL
65,Madras High Court,ORG
65,DMK,ORG
65,Deepthun,PERSON
65,DMK,ORG
65,BJP,ORG
65,DMK,ORG
65,One,CARDINAL
65,India,GPE
65,anti-sanatan,NORP
65,Sanatan Dharma,PERSON
65,Ram,ORG
65,DMK,ORG
65,Maduray,ORG
65,Madras High Court,ORG
65,Tamil Nadu,FAC
65,Maduray,PRODUCT
65,Madras,LOC
65,DMK,ORG
65,Earlier this week,DATE
65,56,CARDINAL
65,Swaminatan,PERSON
65,DMK,ORG
65,DMK,ORG
65,today,DATE
65,Deepatun,PERSON
66,decade,DATE
66,"Proom Madhav, Bureau Report",ORG
66,India,GPE
66,Today,DATE
66,two,CARDINAL
66,One,CARDINAL
67,Justice Senra,PERSON
67,the Delhi High Court,ORG
67,one,CARDINAL
67,Justice Dingra,ORG
67,first,ORDINAL
67,the supreme court,ORG
67,SLP,ORG
67,three,CARDINAL
67,two,CARDINAL
68,One,CARDINAL
68,20,CARDINAL
68,TKS Ilan Gowan,ORG
68,DMK,ORG
68,Swami Natan,PERSON
68,two,CARDINAL
68,Deepam,ORG
68,Barry Masjid,PERSON
68,supreme court,ORG
68,Supreme Court,ORG
68,two,CARDINAL
68,Supreme Court,ORG
68,One,CARDINAL
68,three,CARDINAL
68,two,CARDINAL
68,Supreme Court,ORG
68,Supreme Court,ORG
68,India,GPE
68,Supreme Court,ORG
68,five,CARDINAL
68,seven,CARDINAL
68,11,CARDINAL
68,13,CARDINAL
68,two,CARDINAL
68,three,CARDINAL
68,Dra,PERSON
68,India,GPE
68,Today,DATE
69,Sarvan A. Sarvan,PERSON
69,DMK,ORG
69,Rohan Gupta,PERSON
69,the Bharty Jantaa party,ORG
69,Ki Dhanjay,PERSON
69,the Supreme Court,ORG
69,Sarvan Anurak Takur,PERSON
69,Parliament,ORG
69,Hindus,NORP
69,Tamil Nad,PERSON
69,DMK,ORG
69,Anurra Takur,PERSON
69,the Golo Salanga,FAC
69,Anurak Takur,PERSON
69,Dingra,PERSON
69,the Delhi High Court,ORG
69,Burther,PERSON
69,midnight,TIME
69,F,PRODUCT
69,Goli Maru Salona,PERSON
69,Murder,PERSON
69,midnight,TIME
69,the Madras High Court,ORG
69,BJP,ORG
69,BJP,ORG
69,one,CARDINAL
69,North India,LOC
69,BJP,ORG
69,Hinduism,NORP
69,sanatan dharma,PERSON
69,us sanatan dharma,ORG
69,Hinduism,GPE
69,Hindus,NORP
69,DMK BJP,ORG
69,Sanatan Dharm,ORG
69,Rohan Gupta,GPE
69,Rohan Gupta,PERSON
69,Hindu,NORP
69,Charitable Endowment Department,ORG
69,Sarvan,PERSON
69,Hindu,NORP
69,anti-Hindu,NORP
69,Hindu,NORP
69,India,GPE
69,India,GPE
69,India,GPE
69,India,GPE
69,Sanatan,LOC
69,Sanatan,GPE
69,Sarvan,PERSON
69,the Tamil Nadi,FAC
70,Amita,PERSON
70,Supreme,ORG
70,Supreme,ORG
70,one,CARDINAL
70,one,CARDINAL
70,one,CARDINAL
70,one,CARDINAL
70,Servan,PERSON
70,Gupta,PERSON
70,Seran,PERSON
70,10 seconds,TIME
70,Rammita,PERSON
70,Ramicha,PERSON
70,Sabimala,GPE
70,Tamil Nadu,PERSON
70,Tamil Nadu,PERSON
70,Delhi,GPE
70,Tamil Nadu,PERSON
70,Justice Digra,PERSON
70,Dhan,PERSON
70,Rohan,PERSON
70,10 seconds,TIME
70,Servan,PERSON
70,Supreme Court,ORG
70,Sanatan,PERSON
70,San,PERSON
70,Dhan,PERSON
70,Dhan,PERSON
70,Dhanjay,PERSON
71,DMK,ORG
71,CISF,ORG
71,Number one,CARDINAL
71,Number two,CARDINAL
71,the next 24 hours,TIME
71,48 hours,TIME
71,DMK,ORG
71,Shakharay,GPE
71,DMK,ORG
71,Tamil,GPE
72,Hindus,NORP
72,Muslims,NORP
72,Babri,ORG
72,Tamil Nad,PERSON
72,Tamil Nad,PERSON
72,DMK,ORG
72,Babri,ORG
72,Vijay,ORG
72,DMK,ORG
72,all year,DATE
72,Vijay,ORG
72,Tamil Nad,PERSON
72,Hindu,NORP
72,Saran,PERSON
72,BJP,ORG
72,Muslim,NORP
72,DMK,ORG
72,Hindus,NORP
72,Muslim,NORP
72,DMK,ORG
72,Hindus,NORP
72,BJP,ORG
72,BJP,ORG
72,Hindus,NORP
72,Hindus,NORP
72,BJP DMK,ORG
72,Hindus,NORP
72,triparang gundam,PERSON
72,last 100 years,DATE
72,BJP,ORG
72,today,DATE
72,India,GPE
72,English,LANGUAGE
72,a thousand year old,DATE
72,some years back,DATE
72,Gupta,PERSON
72,Gupta,PERSON
72,DMK,ORG
72,Tamil Nad,PERSON
72,two minutes,TIME
72,BJP,ORG
72,Hindus Hindus,PERSON
72,DMK,ORG
72,Supreme Court,ORG
72,Tamil Nadu,PERSON
72,Hindus,NORP
72,10 seconds,TIME
72,BJP,ORG
72,anti-Hindu,NORP
72,India,GPE
72,27%,PERCENT
72,MK,PERSON
72,BJP,ORG
72,Dhanjay,PERSON
72,Danja,PERSON
72,MPs,ORG
72,DMK,ORG
72,days,DATE
72,midnight,TIME
72,DMK,ORG
72,DMK,ORG
72,India,GPE
72,the Congress party,ORG
72,the samajwadi party,ORG
72,Udhav Tak,PERSON
72,chalak moan,PERSON
72,Tamil Nad,PERSON
72,DMK,ORG
72,Shakharay,PERSON
72,Moan Bhagwat,PERSON
72,RSS,ORG
72,Hindu,NORP
72,Tamil Nad,PERSON
72,Thiruparan Kundaram,LOC
72,Turuparam Kundam,PERSON
72,six,CARDINAL
72,Muruga,PERSON
72,Kartika,PERSON
72,Tamil,PERSON
72,DMK,ORG
72,DMK,ORG
72,Dravidaram,ORG
72,Hindu,NORP
72,DMK,ORG
73,Aayodhya,PERSON
73,Muslims,NORP
73,a particular day,DATE
73,Kartika,PERSON
73,Deepawi,GPE
74,the Vijay Kachi,FAC
74,the days,DATE
75,weeks,DATE
75,Pakistan,GPE
75,Pakistan,GPE
75,Shavas Sharif,PERSON
75,Shabas Sharif,PERSON
75,about 40 minutes,TIME
75,5 minutes,TIME
75,10 minutes,TIME
75,40 minutes,TIME
75,Russian,NORP
75,Vladimir Putin,PERSON
75,RT,GPE
75,Pakistani,NORP
75,Putin,PERSON
75,Turkeykey,GPE
75,Arduan,PERSON
75,minutes,TIME
75,Navas Shar,FAC
75,Sharif,PERSON
75,Putin,PERSON
75,Turkeykey,GPE
75,Arduhan,PERSON
75,Sharif,PERSON
75,two,CARDINAL
75,Gita Mo,PERSON
75,Gita,PERSON
75,40 minutes,TIME
75,40 minutes,TIME
75,Putin,PERSON
75,two,CARDINAL
75,Turkey,GPE
75,Russia,GPE
75,Pakistan,GPE
75,Turkey,GPE
75,Russia,GPE
75,Russia,GPE
75,Pakistan,GPE
75,Gita,PERSON
75,Kangana,PERSON
75,Navash,ORG
75,Shabas Sharif,PERSON
75,Pakistan,GPE
76,India,GPE
76,Today,DATE
76,50th,ORDINAL
76,India,GPE
76,Today,DATE
76,NC,GPE
76,Century Fly Club,ORG
76,Century Ply Club Prime Rahob,ORG
76,Sana,PERSON
76,25,CARDINAL
76,11,CARDINAL
76,Mumbai,GPE
76,28,CARDINAL
76,21,CARDINAL
76,27,DATE
76,15,CARDINAL
76,Bangaluru,PERSON
76,26,CARDINAL
76,15,CARDINAL
76,28,CARDINAL
76,22,CARDINAL
76,28,CARDINAL
76,13,CARDINAL
76,India,GPE
76,Today,DATE
76,50 years,DATE
76,the National Stock Exchange,ORG
76,India,GPE
76,two,CARDINAL
76,India,GPE
76,India,GPE
76,the National Stock Exchange,ORG
76,Mumbai,GPE
76,Arun Puri,PERSON
76,the India Today,ORG
76,Khalipuri,GPE
76,India,GPE
76,India,GPE
76,This afternoon,TIME
76,the National Stock Exchange,ORG
76,India,GPE
76,Today,DATE
76,50 years,DATE
76,NC,GPE
76,India,GPE
76,two,CARDINAL
76,India,GPE
76,50-year,DATE
76,India,GPE
76,Today,DATE
76,Today,DATE
76,1975,DATE
76,India,GPE
76,every single day,DATE
76,India,GPE
76,50 remarkable years,DATE
76,today,DATE
76,India,GPE
76,India,GPE
76,today,DATE
76,India,GPE
76,50 years,DATE
76,India,GPE
76,today,DATE
76,AI,GPE
76,12 seconds,TIME
76,11,CARDINAL
76,India,GPE
76,today,DATE
76,NYD,ORG
76,India,GPE
76,Sukuri,GPE
77,Nifty,NORP
77,"26,000",CARDINAL
77,first,ORDINAL
77,5 days,DATE
77,Business Today,ORG
77,2025,DATE
77,Business Today TV,ORG
77,Century Club,ORG
77,Century Ply Club Prime Rahob,ORG
78,Karnataka,GPE
78,kendras,PERSON
78,four,CARDINAL
78,genocidic kendras,PERSON
78,yesterday,DATE
78,Karnataka High Court,ORG
78,India,GPE
78,Today,DATE
78,100 million,CARDINAL
78,India,GPE
78,today,DATE
78,100 million,CARDINAL
78,Century Prime Club,ORG
78,Century Ply Club,ORG
78,Amir Khan,PERSON
78,Lokesh Kanagaraj,PERSON
78,Reigniting,ORG
78,one,CARDINAL
78,Lokesh,PERSON
78,air,ORG
78,Rajnik Khan's,PERSON
78,Rajkumar Hirani,PERSON
78,Indian,NORP
78,Media,ORG
79,Entertainment Bureau,ORG
79,India,GPE
79,Today,DATE
79,tonight,TIME
79,JK Tire Puncture Guard,ORG
79,India,GPE
79,Today,DATE
79,Vizy,PERSON
79,"Over 1,600",CARDINAL
79,Indigo,ORG
79,December 5th,DATE
79,"4,63",CARDINAL
79,one week,DATE
79,Nearly six,CARDINAL
79,winter,DATE
79,Indico,ORG
79,week,DATE
79,a week,DATE
79,India,GPE
79,India,GPE
79,Indigo Airlines,ORG
79,thousands,CARDINAL
79,"over 1,600",CARDINAL
79,a single day,DATE
79,Today,DATE
79,India,GPE
79,Sumit Susilan,ORG
79,Amit Singh,PERSON
79,Sanjay Lazar,PERSON
79,Aayas Consultants,ORG
79,Jitendra Bharava,PERSON
79,Air India,ORG
79,Sanat K,PERSON
79,IAD,ORG
79,Sherik Panag,PERSON
79,first,ORDINAL
79,Indigo,ORG
79,Indigo,ORG
79,K Rammon Naidu,PERSON
79,Rammon Naidu,PERSON
79,Indigo,ORG
79,Third,ORDINAL
79,fourth,ORDINAL
79,fifth,ORDINAL
79,first,ORDINAL
79,Indigo,ORG
79,first,ORDINAL
79,Indigo,ORG
79,Indigo,ORG
79,DGCA,ORG
79,January 2024,DATE
79,Indigo,ORG
79,"5,463",CARDINAL
79,March,DATE
79,"5,85",CARDINAL
79,December,DATE
79,four,CARDINAL
79,DGCA,ORG
79,Indigo,ORG
79,DGCA,ORG
79,Indigo,ORG
79,winter,DATE
79,Indigo,ORG
79,"1,200",CARDINAL
79,November,DATE
79,Indigo,ORG
79,DGCA,ORG
79,December 4th,DATE
79,625,CARDINAL
79,the next day,DATE
79,last Friday,DATE
79,1623,DATE
79,13,CARDINAL
79,Air India,ORG
79,26,CARDINAL
79,Accasa Air 15:1,ORG
79,SpiceJet,ORG
79,first,ORDINAL
79,Indigo,ORG
79,Jitendra Bharava,PERSON
79,day one,DATE
79,Indigo,ORG
80,six,CARDINAL
80,first,ORDINAL
80,DGCA,ORG
80,DGC,ORG
80,Indigo,ORG
80,DGC,ORG
80,all these months,DATE
80,Rajiv,PERSON
80,second,ORDINAL
80,MDTL,ORG
80,1st of November,DATE
80,DGCA,PERSON
80,DGCA,PERSON
80,Air India DGC,ORG
80,Indigo,ORG
80,Sanjay Lazar,PERSON
80,DGCA,ORG
80,Barov,PERSON
80,DGCA,ORG
80,section 8,LAW
80,DGCA,NORP
80,1934,DATE
80,1937,DATE
80,134A,CARDINAL
80,section 3,LAW
80,Ahmedabad,PERSON
80,Rajep uh Air Marshall Keeler,PERSON
80,monthly,DATE
80,Air India,ORG
80,last years,DATE
80,two months,DATE
80,DGCA,ORG
80,seven,CARDINAL
80,12,CARDINAL
80,that day,DATE
80,a few months ago,DATE
80,Rajib,PERSON
80,today,DATE
80,DGCA,ORG
80,four,CARDINAL
80,DGC,ORG
80,Indigo,ORG
80,90%,PERCENT
80,10%,PERCENT
80,DGCA,GPE
80,DGCA,ORG
80,FDDT,ORG
80,Indigo,ORG
80,90%,PERCENT
80,95%,PERCENT
80,Indigo,ORG
80,Indigo,ORG
80,Sumit Susilan,PERSON
80,Indigo,ORG
80,Indigo,ORG
80,Indigo,ORG
81,every 9 days,DATE
81,one,CARDINAL
81,the winter,DATE
81,the winter,DATE
81,past 6 month,DATE
81,Indigo,ORG
81,Indigo,ORG
81,65%,PERCENT
81,November,DATE
81,DGC,ORG
