segment_id,entity,label
19,the saffron party,ORG
19,CWC,ORG
19,Congress,ORG
19,India,GPE
19,today,DATE
19,Sidraaya,PERSON
19,nearly 50,CARDINAL
19,between May 2023 to November 2025,DATE
19,BJP,ORG
19,the Sidraaya Sarcara,LOC
19,Congress,ORG
19,Karnataka,GPE
19,MLA Raju Kag,PERSON
19,North Karnataka,GPE
19,Andhra Pradesh,ORG
19,Nine,CARDINAL
19,35,CARDINAL
19,Chhatur,GPE
19,Modi,PERSON
19,two,CARDINAL
19,20-year,DATE
19,six,CARDINAL
19,2017,DATE
19,Pulsar,GPE
19,Dip,PERSON
19,Super Six,EVENT
19,Talva Rajni,ORG
19,Kandita,GPE
19,75,DATE
19,India,GPE
19,Today,DATE
19,India,GPE
19,India,GPE
19,Today,DATE
19,India,GPE
19,today,DATE
19,first,ORDINAL
20,India,GPE
20,today,DATE
20,BJP,ORG
20,Thailand,GPE
20,Rajnik Khan's,PERSON
20,75th,ORDINAL
20,Padyapa,NORP
20,decades,DATE
20,Raji Kant,PERSON
20,today,DATE
20,Rajnikant,PERSON
20,Shaw,ORG
20,Mulum Malarum,ORG
20,Aalapidan,PERSON
20,Talpati,ORG
20,Enderan,PRODUCT
21,75th,ORDINAL
21,Taliva,ORG
21,Kant,PERSON
21,Today,DATE
21,Rajni,PERSON
21,75,CARDINAL
21,Kaliva,ORG
21,God,PERSON
21,Talib,ORG
21,only one,CARDINAL
21,Tamil Nad,PERSON
21,Chennai,ORG
21,Parappa,PERSON
21,Kasi,PERSON
21,one,CARDINAL
21,second,ORDINAL
21,Rajini,PERSON
21,Parapa,NORP
21,Nilburi,GPE
21,berserk,GPE
21,Rajni,NORP
21,Taliva,ORG
21,Narendra Modi,PERSON
21,the years,DATE
21,another year,DATE
21,Anaga Queser,ORG
21,India,GPE
21,today,DATE
21,Tamil Nadu,FAC
21,one,CARDINAL
21,Rajikhan,PERSON
21,the years,DATE
21,Kamal Hassan,PERSON
21,Kant,PERSON
21,the 1970s,DATE
21,Kamill Hassan,PERSON
21,Khan,PERSON
21,first,ORDINAL
21,Rajni,NORP
21,Rajny,PERSON
21,Salman Khan,PERSON
21,one,CARDINAL
21,Rajni,NORP
21,2000,DATE
21,Shivaji,PERSON
21,millions,CARDINAL
21,Tamil,PERSON
21,80s,DATE
21,Amitab Bachan,ORG
21,Rajni,NORP
21,Rajnikant,PERSON
21,Rajni,ORG
21,Shivaji,GPE
21,Rajni,ORG
21,Kant,PERSON
21,Talivver,ORG
21,Hanuman G,PERSON
21,Rajasthan,GPE
21,Wednesday,DATE
21,Hundreds,CARDINAL
22,Rati village,GPE
22,Congress,ORG
22,Dune Ethanol Private Limited,ORG
22,Rati Kira,FAC
22,Tuesday,DATE
22,2 days,DATE
22,Gulam Nabi,PERSON
22,India,GPE
22,today,DATE
22,The India Today,ORG
22,50 years,DATE
22,the National Stock Exchanges,ORG
22,India,GPE
22,two,CARDINAL
22,India,GPE
22,the national stock exchange,ORG
22,Mumbai,GPE
22,Arun Puri,PERSON
22,India,GPE
22,today,DATE
22,Kalipuri,GPE
22,India,GPE
22,India,GPE
22,This afternoon,TIME
22,the National Stock Exchange,ORG
22,India,GPE
22,Today,DATE
22,50 years,DATE
22,NYSE,ORG
22,India,GPE
22,two,CARDINAL
22,India,GPE
22,50-year,DATE
22,India,GPE
22,Today,DATE
22,Today,DATE
22,the Indire Day Group,FAC
22,1975,DATE
22,India,GPE
22,every single day,DATE
22,India,GPE
22,50 remarkable years,DATE
22,today,DATE
22,India,GPE
22,India,GPE
22,today,DATE
22,India,GPE
22,50 years,DATE
22,India,GPE
22,today,DATE
22,AI,GPE
22,12 seconds,TIME
22,11,CARDINAL
22,India,GPE
22,today,DATE
22,NYSE,ORG
22,India,GPE
23,Mapuri,PERSON
23,Nifty,NORP
23,"26,000",CARDINAL
23,first,ORDINAL
23,5 days,DATE
23,Business Today,ORG
23,2025,DATE
23,Bureau Report,ORG
23,Business Today TV,ORG
23,Indigo Airlines,ORG
23,India,GPE
23,FDTL,ORG
23,India,GPE
23,DGCA,ORG
23,recent days,DATE
23,hundreds even thousands,CARDINAL
23,Indigo,ORG
23,over 65%,PERCENT
23,India,GPE
23,first,ORDINAL
23,DGCA,ORG
23,two,CARDINAL
23,first,ORDINAL
23,July,DATE
23,second,ORDINAL
23,1st November,DATE
23,the 1st,DATE
23,November,DATE
23,Indigo,ORG
23,first,ORDINAL
23,Indigo,ORG
23,Airbus,ORG
23,A320,PRODUCT
23,"2,422",CARDINAL
23,"only 2,357",CARDINAL
23,first,ORDINAL
23,Indigos,GPE
23,FDTL,ORG
23,DGCA,ORG
23,Indigo,ORG
23,A320,PRODUCT
24,10th February 2026,DATE
24,Karnataka,GPE
24,Congress,ORG
24,BJP,ORG
24,the Grand Old Party,FAC
24,meme fest,ORG
24,Chalavadi Naran Swami,PERSON
24,the saffron party,ORG
24,Congress,ORG
24,Sagay Raj Bureau,ORG
24,India,GPE
24,today,DATE
24,India,GPE
24,Today,DATE
24,100 million,CARDINAL
24,N. Co-owered,PERSON
24,Galaxy Health Insurance,ORG
24,Kalyan,PERSON
25,the big year end,DATE
25,Durandhar,ORG
25,Durandanda,ORG
25,a very chilly,DATE
25,winter afternoon,TIME
25,Vijay Chalk,PERSON
25,Delhi,GPE
25,Durand,NORP
25,first,ORDINAL
25,Indigo,ORG
25,DGCA,ORG
25,four,CARDINAL
25,Lutra,ORG
25,Bangkok,GPE
25,India,GPE
25,Second,ORDINAL
25,Sans,NORP
25,2 days,DATE
25,Ranurat,NORP
25,Takur,PERSON
25,TMC,ORG
25,Shogata Roy,PERSON
25,BJP,ORG
25,Shogata,ORG
26,India,GPE
26,today,DATE
26,Rahul Gandhi,PERSON
26,Kiran Viji,PERSON
26,India,GPE
26,today,DATE
26,50th,ORDINAL
26,ITG,LOC
26,NYSE,ORG
26,one,CARDINAL
26,One,CARDINAL
26,two,CARDINAL
26,Durandar,ORG
26,Islamophobic,ORG
26,Singh star,ORG
26,Durandhar,ORG
26,India,GPE
26,Pakistan,GPE
26,Anupama Chopra's,ORG
26,hours,TIME
26,Bollywood,ORG
26,Ritik Roshan,PERSON
26,Akshaiakumar Madhur Bandharakar,PERSON
26,Smitty Rani,PERSON
26,Bollywood,PERSON
26,India,GPE
26,six,CARDINAL
26,Gulf,LOC
26,UAE,GPE
26,Qatar,GPE
26,Saudi Arabia,GPE
26,Kuwait,GPE
26,one,CARDINAL
26,India,GPE
26,today,DATE
26,Durand,NORP
26,the weekend,DATE
26,first,ORDINAL
26,Durandar,ORG
26,the last one week,DATE
26,this evening,TIME
26,Kal Nhata,PERSON
26,Wati Chhatui,PERSON
26,Rakkesh Bedi,ORG
26,Ashutto,ORG
26,two,CARDINAL
26,Bollywood,ORG
26,one,CARDINAL
26,Ashoto,PERSON
26,Koma Nhatra,ORG
26,first,ORDINAL
26,Kashmir,LOC
26,Twitter,PERSON
26,the last few hours,TIME
26,Christianity,NORP
26,Hitler,PERSON
26,Hindu Muslim,NORP
26,first,ORDINAL
26,Kerala,GPE
26,Kashmir,LOC
26,one,CARDINAL
26,Kl Nahhata,ORG
26,one,CARDINAL
26,one,CARDINAL
26,today,DATE
26,Anupama Chopra,ORG
26,a couple of days,DATE
26,Ashto,ORG
26,Adityhar,WORK_OF_ART
26,Swati,GPE
26,Indian,NORP
26,Durant,PERSON
26,the Indian Express Investigative Bureau,ORG
26,IC814,NORP
26,one,CARDINAL
26,Islamophobic,ORG
26,anti-Indian,NORP
26,Muslim,NORP
26,one,CARDINAL
26,one,CARDINAL
26,one,CARDINAL
26,Pakistan,GPE
26,Pakistan,GPE
26,four,CARDINAL
26,Cargill,ORG
26,IC814,NORP
26,Pahel Gao,PERSON
26,Bala,PERSON
26,Pakistan,GPE
26,India,GPE
26,India,GPE
26,India,GPE
26,Pakistan,GPE
26,Acho,PERSON
26,ACU,ORG
27,Islamophobic,ORG
27,Priti,GPE
27,two,CARDINAL
27,Parana,PERSON
27,Parjana,PERSON
27,Gujarat,GPE
27,2007,DATE
27,Baras,PERSON
27,Padma,GPE
27,Movie,NORP
27,second,ORDINAL
27,2014,DATE
27,democrat,NORP
28,Tandav,LOC
28,Uttar Pradesh,ORG
28,one,CARDINAL
28,Koma Nahata,PERSON
28,a Ritik Roshan,PERSON
28,one,CARDINAL
28,Twitter,PERSON
29,Ritik Roshan,PERSON
29,Kuml,PERSON
29,today,DATE
29,Rakkesh Bedi,ORG
29,Durander,PERSON
29,first,ORDINAL
29,Rakkesh Bedi,ORG
29,Koma Lhata,ORG
29,Rakkesh,ORG
29,one,CARDINAL
29,today,DATE
29,Adita,ORG
29,one,CARDINAL
29,two two and a half hours,DATE
29,Serbia,GPE
29,today,DATE
29,last year,DATE
29,Raj,PERSON
29,the second half,DATE
30,half,CARDINAL
30,India,GPE
30,Pakistani,NORP
30,one day,DATE
31,five,CARDINAL
31,Durand,NORP
31,Durand,GPE
31,India,GPE
31,today,DATE
31,Swati,GPE
31,Ashoto,PERSON
31,Swati,GPE
31,KL,PERSON
31,Ashotosh,PERSON
31,today,DATE
31,Juu a Shah Ruk Khan,PERSON
31,Amir Khan,PERSON
32,Swati,GPE
32,Nahata,PERSON
32,Ritik,ORG
32,second,ORDINAL
32,Fritic,ORG
32,Amir Khan,PERSON
33,India,GPE
33,India India,FAC
33,India,GPE
33,India,GPE
33,Asha,PERSON
33,today,DATE
33,Parukon,PERSON
33,today,DATE
33,Ashoto,PERSON
33,Ashotosh,PERSON
33,Durand,NORP
33,first,ORDINAL
33,2013,DATE
33,the last 13 14 years,DATE
33,one day,DATE
33,"3,700",CARDINAL
33,"3,700",CARDINAL
33,Twitter,PERSON
33,second,ORDINAL
33,the last 10 years,DATE
34,the millions of dollars,MONEY
34,Twitter,PERSON
34,second,ORDINAL
34,Kla >>,PERSON
34,Turandan,GPE
34,Hindi,GPE
34,the first week,DATE
34,more than 170,CARDINAL
34,the second week,DATE
34,almost 170,CARDINAL
34,India,GPE
34,first,ORDINAL
34,Hindi,GPE
34,Monday,DATE
34,Tuesday,DATE
34,Monday,DATE
34,Tuesday,DATE
34,Monday,DATE
34,Thursday,DATE
35,Swati Ashotosh,FAC
35,Google,ORG
35,Delhi,GPE
35,Putin,PERSON
35,India,GPE
35,IndiaRussia,ORG
35,India,GPE
35,Today,DATE
35,Putin,PERSON
35,India,GPE
35,India,GPE
35,Today,DATE
35,India,GPE
35,Amazon,ORG
35,Blinket,GPE
35,Sana,PERSON
35,25,CARDINAL
35,11,CARDINAL
35,Mumbai,GPE
35,28,CARDINAL
35,21,CARDINAL
35,27,DATE
35,15,CARDINAL
35,Bangaluru,PERSON
35,26,CARDINAL
35,15,CARDINAL
35,28,CARDINAL
35,22,CARDINAL
35,28,CARDINAL
35,13,CARDINAL
35,India,GPE
35,Today,DATE
35,100 million,CARDINAL
36,AQI,ORG
36,one day,DATE
36,Delhi,GPE
36,Rahul Gandhi,PERSON
36,Kiran Rajigu,PERSON
36,the day one,DATE
36,Rahul Gandhi G. Government,PERSON
36,BAC,ORG
36,days,DATE
36,AQI,ORG
36,Indian,NORP
36,Delhi,GPE
36,India,GPE
36,India,GPE
36,today,DATE
36,IQ Air,ORG
36,WH,ORG
36,the Rajya Sabha,ORG
36,India,GPE
36,Vardhan Singh,PERSON
36,WH,ORG
36,India,GPE
36,annual,DATE
36,130th Indian,NORP
36,12,CARDINAL
36,Loi Road,FAC
36,one,CARDINAL
36,Raja Sabha MP Manoja,ORG
36,Bihar,GPE
36,Kjasi Yadav,ORG
36,Sanjay Yadav,PERSON
36,Laluji,ORG
36,Kju Gi,PERSON
37,Two,CARDINAL
37,Maharashtra,NORP
37,three,CARDINAL
37,two,CARDINAL
37,three,CARDINAL
37,five,CARDINAL
37,three,CARDINAL
37,two,CARDINAL
37,two,CARDINAL
37,2010,DATE
37,Number two,CARDINAL
37,past 18 months,DATE
37,Almost every second night,TIME
38,L,ORG
38,Bihar,GPE
38,5 years,DATE
38,"10,000",CARDINAL
38,two,CARDINAL
38,Bihar,GPE
38,one,CARDINAL
38,manoji,PERSON
38,Shivanari,ORG
38,Rohini,NORP
38,Tjasu,ORG
39,Sivan G,PERSON
39,9:00 p.m.,TIME
39,Saturdays,DATE
39,8:00 p.m.,TIME
39,Sundays,DATE
39,Manoja,PERSON
39,Bihar,GPE
39,RJD,PERSON
39,today,DATE
39,The India Today,ORG
39,50 years,DATE
39,India,GPE
39,today,DATE
39,NSC,ORG
39,the National Stock Exchange,ORG
39,Mumbai,GPE
39,Arun Puri,PERSON
39,India,GPE
39,today,DATE
39,Kalipuri,GPE
39,India,GPE
39,India,GPE
39,This afternoon,TIME
39,the National Stock Exchange,ORG
39,India,GPE
39,Today,DATE
39,50 years,DATE
39,NC,GPE
39,India,GPE
39,two,CARDINAL
39,India,GPE
39,50-year,DATE
39,India,GPE
39,Today,DATE
39,Today,DATE
39,the India Day Group,FAC
39,1975,DATE
39,India,GPE
39,every single day,DATE
39,NYSE,ORG
39,India,GPE
39,50 remarkable years,DATE
39,today,DATE
39,India,GPE
39,India,GPE
39,today,DATE
39,India,GPE
39,50 years,DATE
39,India,GPE
39,today,DATE
39,AI,GPE
39,12 seconds,TIME
39,11,CARDINAL
40,India,GPE
40,today,DATE
40,NYSE,ORG
40,India,GPE
40,Muri,PERSON
40,"26,000",CARDINAL
40,first,ORDINAL
40,5 days,DATE
40,Business Today,ORG
40,2025,DATE
40,Bureau Report,ORG
40,Business Today TV,ORG
40,India,GPE
40,Today,DATE
40,100 million,CARDINAL
40,India,GPE
40,Today,DATE
40,100 million,CARDINAL
40,India,GPE
40,Today,DATE
40,100 million,CARDINAL
40,Adani,ORG
40,Century Ply Club,ORG
40,Hint Thermals for All Co.,ORG
40,Vizy,PERSON
41,India,GPE
41,Today,DATE
41,Vizy,PERSON
41,evening,TIME
41,BJP,ORG
41,DMK,ORG
41,Tamil Nad,PERSON
41,BJP,ORG
41,DMK,ORG
41,anti-Satan Dharm,ORG
41,DMK,ORG
41,BJP,ORG
41,Barbrey,PERSON
41,Tamil Nad,PERSON
41,56,CARDINAL
41,Supreme Court,ORG
41,Supreme Court,ORG
41,Tamil Nad,PERSON
41,the Tamil Nadh,FAC
41,India,GPE
41,one,CARDINAL
41,India,GPE
41,anti-sanatan,NORP
41,BJP,ORG
41,Stalin,PERSON
41,BNK,ORG
41,56,CARDINAL
41,India,GPE
41,first,ORDINAL
41,Swaminatan,PERSON
41,the sixth century,DATE
41,Thiru Paran,ORG
41,Subramanya Swami,PERSON
41,Maduray,GPE
41,BJP,ORG
41,DNK,ORG
41,India,GPE
41,India,GPE
41,first,ORDINAL
41,Lutra,ORG
41,Bangkok Bangkok,ORG
41,India,GPE
41,Indigo,ORG
41,DGCA,ORG
41,four,CARDINAL
41,India,GPE
41,today,DATE
41,Rahul Gandhi,PERSON
41,Kiran Jiu,PERSON
41,Anorak,PERSON
41,tako,PRODUCT
41,Lok Sabha,PERSON
41,DMK,ORG
41,anti-Hindu,NORP
41,More than 50,CARDINAL
41,India,GPE
41,Today,DATE
41,50th,ORDINAL
41,India,GPE
41,Today,DATE
41,NSE,ORG
41,Tamil Nad,PERSON
41,BJP,ORG
41,DMK,ORG
41,More than 50,CARDINAL
41,Madras High Court,ORG
41,DMK,ORG
41,Deepthun,PERSON
41,DMK,ORG
41,BJP,ORG
41,DMK,ORG
41,One,CARDINAL
41,India,GPE
41,anti-sanatan,NORP
41,Sanatan Dharma,PERSON
41,Ram,ORG
41,DMK,ORG
41,Maduray,ORG
41,Madras High Court,ORG
41,Tamil Nadu,FAC
41,Maduray,PRODUCT
41,Madras,LOC
41,DMK,ORG
41,Earlier this week,DATE
41,56,CARDINAL
41,Swaminatan,PERSON
41,DMK,ORG
41,DMK,ORG
41,today,DATE
41,Deepatun,PERSON
42,decade,DATE
42,"Proom Madhav, Bureau Report",ORG
42,India,GPE
42,Today,DATE
42,two,CARDINAL
42,One,CARDINAL
42,Justice Senra,PERSON
42,the Delhi High Court,ORG
42,one,CARDINAL
42,Justice Dingra,ORG
42,first,ORDINAL
42,the supreme court,ORG
42,SLP,ORG
42,three,CARDINAL
42,two,CARDINAL
43,One,CARDINAL
43,20,CARDINAL
43,TKS Ilan Gowan,ORG
43,DMK,ORG
43,Swami Natan,PERSON
43,two,CARDINAL
43,Deepam,ORG
43,Barry Masjid,PERSON
43,supreme court,ORG
43,Supreme Court,ORG
43,two,CARDINAL
43,Supreme Court,ORG
43,One,CARDINAL
43,three,CARDINAL
43,two,CARDINAL
43,Supreme Court,ORG
43,Supreme Court,ORG
43,India,GPE
43,Supreme Court,ORG
43,five,CARDINAL
43,seven,CARDINAL
43,11,CARDINAL
43,13,CARDINAL
43,two,CARDINAL
43,three,CARDINAL
43,Dra,PERSON
43,India,GPE
43,Today,DATE
44,Sarvan A. Sarvan,PERSON
44,DMK,ORG
44,Rohan Gupta,PERSON
44,the Bharty Jantaa party,ORG
44,Ki Dhanjay,PERSON
44,the Supreme Court,ORG
44,Sarvan Anurak Takur,PERSON
44,Parliament,ORG
44,Hindus,NORP
44,Tamil Nad,PERSON
44,DMK,ORG
44,Anurra Takur,PERSON
44,the Golo Salanga,FAC
44,Anurak Takur,PERSON
44,Dingra,PERSON
44,the Delhi High Court,ORG
44,Burther,PERSON
44,midnight,TIME
44,F,PRODUCT
44,Goli Maru Salona,PERSON
44,Murder,PERSON
44,midnight,TIME
44,the Madras High Court,ORG
44,BJP,ORG
44,BJP,ORG
44,one,CARDINAL
44,North India,LOC
44,BJP,ORG
44,Hinduism,NORP
44,sanatan dharma,PERSON
44,us sanatan dharma,ORG
44,Hinduism,GPE
44,Hindus,NORP
44,DMK BJP,ORG
44,Sanatan Dharm,ORG
44,Rohan Gupta,GPE
44,Rohan Gupta,PERSON
44,Hindu,NORP
44,Charitable Endowment Department,ORG
44,Sarvan,PERSON
44,Hindu,NORP
44,anti-Hindu,NORP
44,Hindu,NORP
44,India,GPE
44,India,GPE
44,India,GPE
44,India,GPE
44,Sanatan,LOC
44,Sanatan,GPE
44,Sarvan,PERSON
44,the Tamil Nadi,FAC
45,Amita,PERSON
45,Supreme,ORG
45,Supreme,ORG
45,one,CARDINAL
45,one,CARDINAL
45,one,CARDINAL
45,one,CARDINAL
45,Servan,PERSON
45,Gupta,PERSON
45,Seran,PERSON
45,10 seconds,TIME
45,Rammita,PERSON
45,Ramicha,PERSON
45,Sabimala,GPE
45,Tamil Nadu,PERSON
45,Tamil Nadu,PERSON
45,Delhi,GPE
45,Tamil Nadu,PERSON
45,Justice Digra,PERSON
45,Dhan,PERSON
45,Rohan,PERSON
45,10 seconds,TIME
45,Servan,PERSON
45,Supreme Court,ORG
45,Sanatan,PERSON
45,San,PERSON
45,Dhan,PERSON
45,Dhan,PERSON
45,Dhanjay,PERSON
46,DMK,ORG
46,CISF,ORG
46,Number one,CARDINAL
46,Number two,CARDINAL
46,the next 24 hours,TIME
46,48 hours,TIME
46,DMK,ORG
46,Shakharay,GPE
46,DMK,ORG
46,Tamil,GPE
47,Hindus,NORP
47,Muslims,NORP
47,Babri,ORG
47,Tamil Nad,PERSON
47,Tamil Nad,PERSON
47,DMK,ORG
47,Babri,ORG
47,Vijay,ORG
47,DMK,ORG
47,all year,DATE
47,Vijay,ORG
47,Tamil Nad,PERSON
47,Hindu,NORP
47,Saran,PERSON
47,BJP,ORG
47,Muslim,NORP
47,DMK,ORG
47,Hindus,NORP
47,Muslim,NORP
47,DMK,ORG
47,Hindus,NORP
47,BJP,ORG
47,BJP,ORG
47,Hindus,NORP
47,Hindus,NORP
47,BJP DMK,ORG
47,Hindus,NORP
47,triparang gundam,PERSON
47,last 100 years,DATE
47,BJP,ORG
47,today,DATE
47,India,GPE
47,English,LANGUAGE
47,a thousand year old,DATE
47,some years back,DATE
47,Gupta,PERSON
47,Gupta,PERSON
47,DMK,ORG
47,Tamil Nad,PERSON
47,two minutes,TIME
47,BJP,ORG
47,Hindus Hindus,PERSON
47,DMK,ORG
47,Supreme Court,ORG
47,Tamil Nadu,PERSON
47,Hindus,NORP
47,10 seconds,TIME
47,BJP,ORG
47,anti-Hindu,NORP
47,India,GPE
47,27%,PERCENT
47,MK,PERSON
47,BJP,ORG
47,Dhanjay,PERSON
47,Danja,PERSON
47,MPs,ORG
47,DMK,ORG
47,days,DATE
47,midnight,TIME
47,DMK,ORG
47,DMK,ORG
47,India,GPE
47,the Congress party,ORG
47,the samajwadi party,ORG
47,Udhav Tak,PERSON
47,chalak moan,PERSON
47,Tamil Nad,PERSON
47,DMK,ORG
47,Shakharay,PERSON
47,Moan Bhagwat,PERSON
47,RSS,ORG
47,Hindu,NORP
47,Tamil Nad,PERSON
47,Thiruparan Kundaram,LOC
47,Turuparam Kundam,PERSON
47,six,CARDINAL
47,Muruga,PERSON
47,Kartika,PERSON
47,Tamil,PERSON
47,DMK,ORG
47,DMK,ORG
47,Dravidaram,ORG
47,Hindu,NORP
47,DMK,ORG
48,Aayodhya,PERSON
48,Muslims,NORP
48,a particular day,DATE
48,Kartika,PERSON
48,Deepawi,GPE
48,the Vijay Kachi,FAC
48,the days,DATE
48,weeks,DATE
48,Pakistan,GPE
48,Pakistan,GPE
48,Shavas Sharif,PERSON
48,Shabas Sharif,PERSON
48,about 40 minutes,TIME
48,5 minutes,TIME
48,10 minutes,TIME
48,40 minutes,TIME
48,Russian,NORP
48,Vladimir Putin,PERSON
48,RT,GPE
48,Pakistani,NORP
48,Putin,PERSON
48,Turkeykey,GPE
48,Arduan,PERSON
48,minutes,TIME
48,Navas Shar,FAC
48,Sharif,PERSON
48,Putin,PERSON
48,Turkeykey,GPE
48,Arduhan,PERSON
48,Sharif,PERSON
48,two,CARDINAL
48,Gita Mo,PERSON
48,Gita,PERSON
48,40 minutes,TIME
48,40 minutes,TIME
48,Putin,PERSON
48,two,CARDINAL
48,Turkey,GPE
48,Russia,GPE
48,Pakistan,GPE
48,Turkey,GPE
48,Russia,GPE
48,Russia,GPE
48,Pakistan,GPE
48,Gita,PERSON
48,Kangana,PERSON
48,Navash,ORG
48,Shabas Sharif,PERSON
48,Pakistan,GPE
49,India,GPE
49,Today,DATE
49,50th,ORDINAL
49,India,GPE
49,Today,DATE
49,NC,GPE
49,Century Fly Club,ORG
49,Century Ply Club Prime Rahob,ORG
49,Sana,PERSON
49,25,CARDINAL
49,11,CARDINAL
49,Mumbai,GPE
49,28,CARDINAL
49,21,CARDINAL
49,27,DATE
49,15,CARDINAL
49,Bangaluru,PERSON
49,26,CARDINAL
49,15,CARDINAL
49,28,CARDINAL
49,22,CARDINAL
49,28,CARDINAL
49,13,CARDINAL
49,India,GPE
49,Today,DATE
49,50 years,DATE
49,the National Stock Exchange,ORG
49,India,GPE
49,two,CARDINAL
49,India,GPE
49,India,GPE
49,the National Stock Exchange,ORG
49,Mumbai,GPE
49,Arun Puri,PERSON
49,the India Today,ORG
49,Khalipuri,GPE
49,India,GPE
49,India,GPE
49,This afternoon,TIME
49,the National Stock Exchange,ORG
49,India,GPE
49,Today,DATE
49,50 years,DATE
49,NC,GPE
49,India,GPE
49,two,CARDINAL
49,India,GPE
49,50-year,DATE
49,India,GPE
49,Today,DATE
49,Today,DATE
49,1975,DATE
49,India,GPE
49,every single day,DATE
49,India,GPE
49,50 remarkable years,DATE
49,today,DATE
49,India,GPE
49,India,GPE
49,today,DATE
49,India,GPE
49,50 years,DATE
49,India,GPE
49,today,DATE
49,AI,GPE
49,12 seconds,TIME
49,11,CARDINAL
49,India,GPE
49,today,DATE
49,NYD,ORG
49,India,GPE
49,Sukuri,GPE
50,Nifty,NORP
50,"26,000",CARDINAL
50,first,ORDINAL
50,5 days,DATE
50,Business Today,ORG
50,2025,DATE
50,Business Today TV,ORG
50,Century Club,ORG
50,Century Ply Club Prime Rahob,ORG
50,Karnataka,GPE
50,kendras,PERSON
50,four,CARDINAL
50,genocidic kendras,PERSON
50,yesterday,DATE
50,Karnataka High Court,ORG
50,India,GPE
50,Today,DATE
50,100 million,CARDINAL
50,India,GPE
50,today,DATE
50,100 million,CARDINAL
50,Century Prime Club,ORG
50,Century Ply Club,ORG
50,Amir Khan,PERSON
50,Lokesh Kanagaraj,PERSON
50,Reigniting,ORG
50,one,CARDINAL
50,Lokesh,PERSON
50,air,ORG
50,Rajnik Khan's,PERSON
50,Rajkumar Hirani,PERSON
50,Indian,NORP
50,Media,ORG
51,Entertainment Bureau,ORG
51,India,GPE
51,Today,DATE
51,tonight,TIME
51,JK Tire Puncture Guard,ORG
51,India,GPE
51,Today,DATE
51,Vizy,PERSON
51,"Over 1,600",CARDINAL
51,Indigo,ORG
51,December 5th,DATE
51,"4,63",CARDINAL
51,one week,DATE
51,Nearly six,CARDINAL
51,winter,DATE
51,Indico,ORG
51,week,DATE
51,a week,DATE
51,India,GPE
51,India,GPE
51,Indigo Airlines,ORG
51,thousands,CARDINAL
51,"over 1,600",CARDINAL
51,a single day,DATE
51,Today,DATE
51,India,GPE
51,Sumit Susilan,ORG
51,Amit Singh,PERSON
51,Sanjay Lazar,PERSON
51,Aayas Consultants,ORG
51,Jitendra Bharava,PERSON
51,Air India,ORG
51,Sanat K,PERSON
51,IAD,ORG
51,Sherik Panag,PERSON
51,first,ORDINAL
51,Indigo,ORG
51,Indigo,ORG
51,K Rammon Naidu,PERSON
51,Rammon Naidu,PERSON
51,Indigo,ORG
51,Third,ORDINAL
51,fourth,ORDINAL
51,fifth,ORDINAL
51,first,ORDINAL
51,Indigo,ORG
51,first,ORDINAL
51,Indigo,ORG
51,Indigo,ORG
51,DGCA,ORG
51,January 2024,DATE
51,Indigo,ORG
51,"5,463",CARDINAL
51,March,DATE
51,"5,85",CARDINAL
51,December,DATE
51,four,CARDINAL
51,DGCA,ORG
51,Indigo,ORG
51,DGCA,ORG
51,Indigo,ORG
51,winter,DATE
51,Indigo,ORG
51,"1,200",CARDINAL
51,November,DATE
51,Indigo,ORG
51,DGCA,ORG
51,December 4th,DATE
51,625,CARDINAL
51,the next day,DATE
51,last Friday,DATE
51,1623,DATE
51,13,CARDINAL
51,Air India,ORG
51,26,CARDINAL
51,Accasa Air 15:1,ORG
51,SpiceJet,ORG
51,first,ORDINAL
51,Indigo,ORG
51,Jitendra Bharava,PERSON
51,day one,DATE
51,Indigo,ORG
52,six,CARDINAL
52,first,ORDINAL
52,DGCA,ORG
52,DGC,ORG
52,Indigo,ORG
52,DGC,ORG
52,all these months,DATE
52,Rajiv,PERSON
52,second,ORDINAL
52,MDTL,ORG
52,1st of November,DATE
52,DGCA,PERSON
52,DGCA,PERSON
52,Air India DGC,ORG
52,Indigo,ORG
52,Sanjay Lazar,PERSON
52,DGCA,ORG
52,Barov,PERSON
52,DGCA,ORG
52,section 8,LAW
52,DGCA,NORP
52,1934,DATE
52,1937,DATE
52,134A,CARDINAL
52,section 3,LAW
52,Ahmedabad,PERSON
52,Rajep uh Air Marshall Keeler,PERSON
52,monthly,DATE
52,Air India,ORG
52,last years,DATE
52,two months,DATE
52,DGCA,ORG
52,seven,CARDINAL
52,12,CARDINAL
52,that day,DATE
52,a few months ago,DATE
52,Rajib,PERSON
52,today,DATE
52,DGCA,ORG
52,four,CARDINAL
52,DGC,ORG
52,Indigo,ORG
52,90%,PERCENT
52,10%,PERCENT
52,DGCA,GPE
52,DGCA,ORG
52,FDDT,ORG
52,Indigo,ORG
52,90%,PERCENT
52,95%,PERCENT
52,Indigo,ORG
52,Indigo,ORG
52,Sumit Susilan,PERSON
52,Indigo,ORG
52,Indigo,ORG
52,Indigo,ORG
53,every 9 days,DATE
53,one,CARDINAL
53,the winter,DATE
53,the winter,DATE
53,past 6 month,DATE
53,Indigo,ORG
53,Indigo,ORG
53,65%,PERCENT
53,November,DATE
53,DGC,ORG
